date,timestamp,GPS_BOMG-BORG_(cm),GPS_BOMG-DERG_(cm),GPS_BOMG-DSRG_(cm),Earthquakes_per_day,Label
2010-05-11,1642546800,14.6615820000006,21.9509760000074,44.3689240000094,7,
2010-05-12,1642546800,13.9960719999945,22.8253950000071,44.1865650000109,1,
2010-05-13,1642546800,13.8299359999946,22.7630400000053,44.1008169999986,1,
2010-05-14,1642546800,13.9954640000069,22.9112909999967,44.1710410000087,0,
2010-05-15,1642546800,14.3750770000042,22.9335520000022,44.0331399999995,0,
2010-05-16,1642546800,13.7795159999951,22.6706180000037,44.0055830000056,3,
2010-05-17,1642546800,13.7625350000017,22.6494470000034,44.113492000004,0,
2010-05-18,1642546800,13.9725789999939,22.9036389999965,44.2396490000101,0,
2010-05-19,1642546800,13.9670219999971,23.5754670000024,44.2492990000028,1,
2010-05-20,1642546800,13.9408530000073,24.350529000003,44.1244850000076,1,
2010-05-21,1642546800,13.7359969999961,24.7245070000063,44.0271740000026,2,
2010-05-22,1642546800,13.8979070000059,24.6923349999997,43.8841400000092,3,
2010-05-23,1642546800,14.0662149999989,24.7793879999954,43.8359320000018,6,
2010-05-24,1642546800,14.0034330000053,24.5857810000016,43.8703460000106,3,
2010-05-25,1642546800,13.871020000006,24.3310280000005,43.7600650000095,5,
2010-05-26,1642546800,13.811738000004,24.3492930000066,43.7724210000015,6,
2010-05-27,1642546800,13.8985160000011,24.2453139999998,43.7585670000117,4,
2010-05-28,1642546800,13.8099709999951,24.0666500000079,43.7217050000036,7,
2010-05-29,1642546800,13.846206999995,24.4004730000015,43.8618660000066,1,
2010-05-30,1642546800,13.7052850000036,24.7322129999957,43.637327000004,0,
2010-05-31,1642546800,13.7163049999945,24.2857349999977,43.7007880000019,0,
2010-06-01,1642546800,14.0596360000054,24.8077929999999,44.0361320000084,0,
2010-06-02,1642546800,13.9305170000007,23.4398329999967,43.6248200000118,2,
2010-06-03,1642546800,14.1533440000057,25.0215949999983,43.9046880000096,5,
